year,country1,country2,n_speeches,freq1,freq2,score
2018,MLI,YEM,1,2,3,2.4
2000,FRA,ITA,1,2,3,2.4
2000,FRA,JAM,1,3,2,2.4
2000,MYS,ZAF,1,2,3,2.4
2000,FRA,RWA,1,2,3,2.4
2000,DEU,FRA,1,3,2,2.4
2018,MLI,SWE,1,2,3,2.4
2018,MLI,NER,1,3,2,2.4
2000,NAM,SOM,1,3,2,2.4
2018,NLD,TKM,1,2,3,2.4
2000,NLD,UGA,1,2,3,2.4
2000,NLD,ZWE,1,2,3,2.4
2011,FJI,PLW,1,3,2,2.4
2000,GAB,PRT,1,2,3,2.4
2000,CAN,ITA,1,2,3,2.4
2000,NZL,RWA,1,2,3,2.4
2000,SAU,ZAF,1,2,3,2.4
2011,HRV,RWA,1,3,2,2.4
2000,QAT,ZAF,1,2,3,2.4
2000,GAB,RWA,1,2,3,2.4
2000,CAN,JAM,1,3,2,2.4
2000,CAN,LBY,1,2,3,2.4
2016,BDI,LKA,1,2,3,2.4
2018,MMR,PSE,1,2,3,2.4
2000,MNE,SLE,1,3,2,2.4
2000,HTI,RWA,1,3,2,2.4
2000,ITA,NLD,1,3,2,2.4
2000,ITA,RUS,1,3,2,2.4
2000,COL,ZMB,1,2,3,2.4
2015,MYS,YEM,1,2,3,2.4
2016,BDI,USA,1,3,2,2.4
2015,NGA,NZL,1,2,3,2.4
2015,TCD,TUR,1,2,3,2.4
2015,NGA,SLE,1,2,3,2.4
2000,DEU,NLD,1,3,2,2.4
2000,CAN,COG,1,2,3,2.4
2000,CAN,DEU,1,2,3,2.4
2015,LTU,MLI,1,2,3,2.4
2001,AFG,IND,1,3,2,2.4
2016,AUS,BRA,1,3,2,2.4
2000,MLI,SLE,1,2,3,2.4
2000,HRV,SOM,1,2,3,2.4
2011,GAB,LBR,1,2,3,2.4
2016,AUS,MEX,1,3,2,2.4
2011,FRA,SOM,1,2,3,2.4
2000,EGY,ZMB,1,2,3,2.4
2000,YEM,ZAF,1,2,3,2.4
2000,ERI,RUS,1,3,2,2.4
2018,OMN,YEM,1,2,3,2.4
2011,IND,LBR,1,2,3,2.4
2000,ERI,ZMB,1,2,3,2.4
2000,TUR,ZAF,1,2,3,2.4
2011,FRA,QAT,1,3,2,2.4
2000,HRV,MNE,1,2,3,2.4
2001,AFG,IDN,1,3,2,2.4
2001,AFG,ARG,1,3,2,2.4
2001,AFG,ITA,1,3,2,2.4
2002,FRA,LBR,1,2,3,2.4
2016,NZL,SSD,1,2,3,2.4
2002,KEN,MAR,1,2,3,2.4
2018,ERI,ISR,1,2,3,2.4
2018,ESH,USA,1,3,2,2.4
2016,NAM,STP,1,2,3,2.4
2002,ISR,UGA,1,3,2,2.4
2002,ISR,SLE,1,2,3,2.4
2002,ISR,NOR,1,3,2,2.4
2016,MYS,SOM,1,2,3,2.4
2002,IND,TLS,1,2,3,2.4
2016,MLI,USA,1,3,2,2.4
2016,MLI,UKR,1,3,2,2.4
2016,MLI,MYS,1,3,2,2.4
2002,HRV,MLI,1,3,2,2.4
2002,HRV,MEX,1,3,2,2.4
2002,GIN,HRV,1,2,3,2.4
2002,GHA,ZMB,1,2,3,2.4
2002,GHA,ZAF,1,2,3,2.4
2002,GHA,MAR,1,2,3,2.4
2002,KWT,LBR,1,3,2,2.4
2002,LAO,PSE,1,2,3,2.4
2002,LAO,SDN,1,2,3,2.4
2002,MRT,TUN,1,2,3,2.4
2002,NZL,PSE,1,2,3,2.4
2016,SRB,USA,1,3,2,2.4
2016,SOM,URY,1,3,2,2.4
2002,NAM,TUN,1,2,3,2.4
2010,NPL,USA,1,3,2,2.4
2002,MYS,ZMB,1,2,3,2.4
2010,RWA,SRB,1,2,3,2.4
2010,SAU,USA,1,2,3,2.4
2018,DNK,IRN,1,2,3,2.4
2002,LAO,ZAF,1,2,3,2.4
2016,RWA,SRB,1,3,2,2.4
2002,MAR,UGA,1,3,2,2.4
2011,AFG,LBR,1,3,2,2.4
2016,PSE,SSD,1,2,3,2.4
2016,PSE,SOM,1,2,3,2.4
2011,AFG,NPL,1,3,2,2.4
2002,LBR,TLS,1,3,2,2.4
2011,ALB,SRB,1,2,3,2.4
2002,FRA,SGP,1,2,3,2.4
2002,ETH,MLI,1,3,2,2.4
2010,LKA,MMR,1,2,3,2.4
2002,ETH,LBY,1,3,2,2.4
2016,JPN,MLI,1,2,3,2.4
2016,JPN,KEN,1,3,2,2.4
2016,JOR,TUN,1,3,2,2.4
2002,COL,TLS,1,3,2,2.4
2002,COG,TUN,1,3,2,2.4
2002,COG,MYS,1,3,2,2.4
2016,ITA,SSD,1,3,2,2.4
2002,COG,MDG,1,3,2,2.4
2002,COG,GNQ,1,3,2,2.4
2002,COG,GHA,1,3,2,2.4
2002,COG,ESP,1,3,2,2.4
2002,COG,DNK,1,3,2,2.4
2002,COG,DJI,1,3,2,2.4
2002,COG,CUB,1,3,2,2.4
2002,COG,COL,1,3,2,2.4
2002,COD,UGA,1,2,3,2.4
2002,COD,SDN,1,2,3,2.4
2016,ISR,SYR,1,3,2,2.4
2002,CMR,HRV,1,2,3,2.4
2002,CRI,PSE,1,2,3,2.4
2016,JPN,PRK,1,2,3,2.4
2016,JPN,SOM,1,2,3,2.4
2016,LBR,YEM,1,3,2,2.4
2002,ERI,UGA,1,2,3,2.4
2011,BDI,FRA,1,3,2,2.4
2002,ERI,MLI,1,3,2,2.4
2016,LBY,SSD,1,2,3,2.4
2002,EGY,PER,1,3,2,2.4
2002,EGY,KAZ,1,3,2,2.4
2002,EGY,GNQ,1,3,2,2.4
2002,EGY,GEO,1,3,2,2.4
2016,LBR,SOM,1,2,3,2.4
2016,JPN,SSD,1,2,3,2.4
2002,DZA,UGA,1,3,2,2.4
2016,LBN,SAU,1,3,2,2.4
2016,LBN,MYS,1,3,2,2.4
2002,DZA,KEN,1,3,2,2.4
2002,DZA,JAM,1,3,2,2.4
2002,DZA,GHA,1,3,2,2.4
2016,KOR,PRK,1,2,3,2.4
2002,DNK,RWA,1,2,3,2.4
2010,LKA,PHL,1,2,3,2.4
2010,LBR,USA,1,3,2,2.4
2001,AFG,JPN,1,3,2,2.4
2010,BIH,CHN,1,2,3,2.4
2009,SDN,UGA,1,2,3,2.4
2003,CAF,UGA,1,3,2,2.4
2003,CAF,LBR,1,3,2,2.4
2009,SGP,SOM,1,2,3,2.4
2003,BRN,PHL,1,2,3,2.4
2009,SOM,SYC,1,3,2,2.4
2003,BRA,PSE,1,2,3,2.4
2018,CHN,IND,1,2,3,2.4
2010,AFG,BIH,1,3,2,2.4
2018,CHN,TKM,1,2,3,2.4
2003,BHR,ISR,1,2,3,2.4
2010,AGO,BRA,1,2,3,2.4
2003,BDI,STP,1,3,2,2.4
2018,COG,SWE,1,3,2,2.4
2010,AUT,HTI,1,2,3,2.4
2018,COL,LBY,1,2,3,2.4
2018,COL,MMR,1,2,3,2.4
2018,COL,YEM,1,2,3,2.4
2010,BEL,NLD,1,3,2,2.4
2009,RWA,ZAF,1,3,2,2.4
2009,RWA,TZA,1,3,2,2.4
2009,RWA,TUR,1,3,2,2.4
2009,PSE,USA,1,3,2,2.4
2009,PRT,RWA,1,2,3,2.4
2003,CHE,JOR,1,3,2,2.4
2009,PRT,SOM,1,2,3,2.4
2009,PSE,RUS,1,2,3,2.4
2009,PSE,SVK,1,3,2,2.4
2009,PSE,SVN,1,3,2,2.4
2009,PSE,SWE,1,3,2,2.4
2009,PSE,TZA,1,3,2,2.4
2009,ROU,RWA,1,2,3,2.4
2009,RWA,SWE,1,3,2,2.4
2009,ROU,SOM,1,2,3,2.4
2003,CAN,PSE,1,2,3,2.4
2018,CHE,SWE,1,3,2,2.4
2009,RWA,SDN,1,3,2,2.4
2009,RWA,SEN,1,3,2,2.4
2009,RWA,SGP,1,3,2,2.4
2009,RWA,SVK,1,3,2,2.4
2009,RWA,SVN,1,3,2,2.4
2010,BHR,USA,1,2,3,2.4
2010,BIH,SLE,1,2,3,2.4
2002,NZL,TLS,1,2,3,2.4
2010,BIH,TLS,1,2,3,2.4
2002,SDN,UKR,1,3,2,2.4
2002,SDN,THA,1,3,2,2.4
2010,HTI,SDN,1,2,3,2.4
2010,HTI,SLE,1,2,3,2.4
2010,HTI,TLS,1,2,3,2.4
2002,PSE,VNM,1,3,2,2.4
2010,IND,IRN,1,2,3,2.4
2010,IND,SOM,1,2,3,2.4
2002,PSE,THA,1,3,2,2.4
2010,IRN,PAK,1,2,3,2.4
2002,PRT,USA,1,2,3,2.4
2002,PRT,TLS,1,2,3,2.4
2002,PRT,RUS,1,2,3,2.4
2018,DJI,ETH,1,3,2,2.4
2002,PHL,SGP,1,2,3,2.4
2010,KEN,TZA,1,3,2,2.4
2002,OMN,SDN,1,2,3,2.4
2016,STP,ZAF,1,3,2,2.4
2002,OMN,RWA,1,2,3,2.4
2002,SDN,VNM,1,3,2,2.4
2002,SOM,UGA,1,2,3,2.4
2002,THA,TLS,1,2,3,2.4
2010,COG,LBR,1,3,2,2.4
2003,AUS,VUT,1,3,2,2.4
2003,AUS,PSE,1,2,3,2.4
2010,CAF,KEN,1,3,2,2.4
2010,CAF,MEX,1,3,2,2.4
2003,ARG,PSE,1,2,3,2.4
2010,CAN,UGA,1,3,2,2.4
2003,ARE,SDN,1,2,3,2.4
2003,ARE,PSE,1,2,3,2.4
2010,COG,SLE,1,3,2,2.4
2002,UGA,ZMB,1,2,3,2.4
2010,CRI,JPN,1,3,2,2.4
2010,DJI,USA,1,2,3,2.4
2010,EGY,LBN,1,2,3,2.4
2010,ERI,QAT,1,3,2,2.4
2003,AFG,RWA,1,3,2,2.4
2003,AFG,PAK,1,2,3,2.4
2010,ETH,USA,1,2,3,2.4
2002,VNM,ZAF,1,2,3,2.4
2018,GMB,LBY,1,2,3,2.4
2002,CHE,SDN,1,2,3,2.4
2002,CHE,PSE,1,2,3,2.4
2001,CAN,FJI,1,3,2,2.4
2001,COD,COL,1,2,3,2.4
2001,CHN,MLI,1,2,3,2.4
2011,DJI,KEN,1,3,2,2.4
2016,COG,USA,1,3,2,2.4
2016,COG,URY,1,3,2,2.4
2016,COG,UKR,1,3,2,2.4
2001,CHN,LBR,1,2,3,2.4
2016,COG,SLE,1,3,2,2.4
2016,COG,JPN,1,3,2,2.4
2016,CHN,SSD,1,2,3,2.4
2016,CHN,SOM,1,2,3,2.4
2016,CHN,QAT,1,2,3,2.4
2016,CHN,PRK,1,2,3,2.4
2011,DJI,UGA,1,3,2,2.4
2001,CHE,PSE,1,2,3,2.4
2001,CHE,MYS,1,2,3,2.4
2001,CHE,GMB,1,3,2,2.4
2001,CHE,GIN,1,3,2,2.4
2001,CAN,POL,1,3,2,2.4
2011,DEU,SOM,1,2,3,2.4
2001,COG,MLI,1,3,2,2.4
2001,COL,ESH,1,2,3,2.4
2001,ESP,KWT,1,2,3,2.4
2016,EGY,TUR,1,3,2,2.4
2016,EGY,MLI,1,2,3,2.4
2001,GMB,LBR,1,2,3,2.4
2001,GIN,HTI,1,2,3,2.4
2001,FRA,IRQ,1,3,2,2.4
2018,ISR,SYR,1,3,2,2.4
2001,ETH,LBR,1,3,2,2.4
2001,ETH,JAM,1,3,2,2.4
2001,ESH,ETH,1,2,3,2.4
2001,COL,NPL,1,2,3,2.4
2001,ERI,IRQ,1,2,3,2.4
2001,DJI,NOR,1,3,2,2.4
2001,DJI,KEN,1,3,2,2.4
2001,DJI,ISR,1,2,3,2.4
2001,DJI,FRA,1,3,2,2.4
2001,DEU,KWT,1,2,3,2.4
2016,CPV,STP,1,2,3,2.4
2001,COL,SLE,1,3,2,2.4
2001,CAN,LBR,1,2,3,2.4
2001,BWA,UGA,1,2,3,2.4
2018,GMB,YEM,1,2,3,2.4
2001,BWA,RWA,1,2,3,2.4
2001,ARG,POL,1,3,2,2.4
2001,ARG,FJI,1,3,2,2.4
2001,ARE,SDN,1,3,2,2.4
2001,ARE,SAU,1,3,2,2.4
2001,ARE,QAT,1,3,2,2.4
2001,ARE,KWT,1,3,2,2.4
2001,ARE,ISR,1,3,2,2.4
2001,ARE,DZA,1,3,2,2.4
2001,ARE,BEL,1,3,2,2.4
2001,AGO,JAM,1,3,2,2.4
2001,AGO,FRA,1,3,2,2.4
2001,AGO,ESH,1,3,2,2.4
2001,AGO,ERI,1,3,2,2.4
2001,AFG,NZL,1,3,2,2.4
2001,AFG,NLD,1,3,2,2.4
2001,AFG,MYS,1,3,2,2.4
2001,AFG,MEX,1,3,2,2.4
2001,AFG,LBR,1,3,2,2.4
2001,AFG,KAZ,1,3,2,2.4
2001,ARG,PSE,1,2,3,2.4
2001,ARG,ZMB,1,3,2,2.4
2018,LBN,TUR,1,3,2,2.4
2001,BGD,COL,1,3,2,2.4
2001,BWA,MOZ,1,2,3,2.4
2001,BWA,COD,1,2,3,2.4
2018,KEN,SDN,1,2,3,2.4
2001,BGR,MYS,1,2,3,2.4
2001,BGD,SOM,1,3,2,2.4
2001,BGD,LBR,1,3,2,2.4
2001,BGD,ESH,1,3,2,2.4
2001,BGD,ERI,1,3,2,2.4
2001,BEL,UGA,1,2,3,2.4
2001,AUS,KWT,1,2,3,2.4
2001,BEL,TZA,1,2,3,2.4
2016,CAF,RWA,1,3,2,2.4
2016,CAF,HTI,1,2,3,2.4
2016,CAF,COL,1,3,2,2.4
2016,CAF,CIV,1,3,2,2.4
2016,BRA,ZAF,1,2,3,2.4
2001,BEL,CHE,1,2,3,2.4
2001,AUS,PSE,1,2,3,2.4
2016,ESH,IRQ,1,2,3,2.4
2001,HTI,SLE,1,3,2,2.4
2001,IDN,QAT,1,2,3,2.4
2001,IND,ISR,1,2,3,2.4
2016,HTI,SSD,1,3,2,2.4
2016,HTI,MLI,1,3,2,2.4
2002,AUS,TLS,1,2,3,2.4
2002,AUS,SDN,1,2,3,2.4
2002,AUS,PSE,1,2,3,2.4
2002,AGO,ZMB,1,2,3,2.4
2002,AGO,SDN,1,2,3,2.4
2002,AGO,PRT,1,3,2,2.4
2002,AGO,MAR,1,2,3,2.4
2002,AGO,KWT,1,2,3,2.4
2002,AGO,IRQ,1,2,3,2.4
2016,GHA,SSD,1,2,3,2.4
2016,GHA,LBR,1,2,3,2.4
2011,CAF,SLE,1,3,2,2.4
2002,AGO,DZA,1,2,3,2.4
2016,FRA,TCD,1,3,2,2.4
2002,AFG,ERI,1,3,2,2.4
2016,FRA,SDN,1,2,3,2.4
2001,ZAF,ZWE,1,2,3,2.4
2002,BDI,LBR,1,3,2,2.4
2002,BDI,MDG,1,3,2,2.4
2011,BRA,IND,1,3,2,2.4
2016,IRN,LBR,1,2,3,2.4
2002,CAF,ETH,1,2,3,2.4
2011,BIH,LBR,1,2,3,2.4
2002,BIH,ZAF,1,3,2,2.4
2002,BIH,THA,1,3,2,2.4
2011,BIH,ZAF,1,3,2,2.4
2002,BIH,NZL,1,3,2,2.4
2002,BIH,MYS,1,3,2,2.4
2016,IRN,RUS,1,2,3,2.4
2002,BIH,ITA,1,3,2,2.4
2002,BEL,RWA,1,2,3,2.4
2002,BIH,IND,1,3,2,2.4
2002,BIH,FJI,1,3,2,2.4
2002,BIH,CRI,1,3,2,2.4
2002,BIH,CHE,1,3,2,2.4
2002,BIH,BRA,1,3,2,2.4
2002,BHR,ISR,1,2,3,2.4
2002,BEL,ZAF,1,2,3,2.4
2016,IND,USA,1,2,3,2.4
2001,UKR,USA,1,3,2,2.4
2016,FRA,PSE,1,3,2,2.4
2001,UGA,USA,1,3,2,2.4
2016,ESP,PSE,1,2,3,2.4
2001,KHM,TLS,1,2,3,2.4
2001,KHM,SGP,1,3,2,2.4
2018,IRN,SSD,1,3,2,2.4
2001,JPN,ZWE,1,2,3,2.4
2018,IRQ,NGA,1,2,3,2.4
2001,ITA,KWT,1,2,3,2.4
2001,ISR,TUR,1,3,2,2.4
2001,ISR,OMN,1,3,2,2.4
2011,COG,LBY,1,2,3,2.4
2001,KWT,RUS,1,3,2,2.4
2001,IRQ,TUN,1,3,2,2.4
2001,IRQ,SOM,1,3,2,2.4
2011,COL,CUB,1,2,3,2.4
2001,IRQ,LBR,1,3,2,2.4
2001,IRQ,KHM,1,2,3,2.4
2001,IRQ,JAM,1,3,2,2.4
2016,ESP,NER,1,2,3,2.4
2001,IND,QAT,1,2,3,2.4
2001,KWT,NLD,1,3,2,2.4
2001,MAR,QAT,1,2,3,2.4
2001,TUN,UGA,1,3,2,2.4
2001,PSE,SLE,1,3,2,2.4
2001,SWE,UGA,1,2,3,2.4
2001,SRB,TUR,1,3,2,2.4
2016,FRA,NGA,1,3,2,2.4
2001,SLE,USA,1,3,2,2.4
2016,FRA,MRT,1,3,2,2.4
2001,SDN,UGA,1,2,3,2.4
2001,RWA,TUN,1,2,3,2.4
2001,QAT,TUR,1,3,2,2.4
2016,FRA,GIN,1,3,2,2.4
2001,MEX,PSE,1,2,3,2.4
2001,OMN,QAT,1,2,3,2.4
2001,NPL,PAK,1,3,2,2.4
2018,IND,NLD,1,3,2,2.4
2018,IND,TUR,1,3,2,2.4
2001,MYS,ZMB,1,3,2,2.4
2001,MYS,SLE,1,3,2,2.4
2001,MYS,POL,1,3,2,2.4
2001,MOZ,ZMB,1,2,3,2.4
2002,AFG,ETH,1,3,2,2.4
2019,CRI,ROU,1,2,3,2.4
2015,LBN,UKR,1,2,3,2.4
1996,TCD,USA,1,2,3,2.4
2013,LBN,YEM,1,2,3,2.4
2019,IRL,KAZ,1,3,2,2.4
2019,IRL,LBN,1,3,2,2.4
1996,PAK,SDN,1,2,3,2.4
2019,IRL,MCO,1,3,2,2.4
2019,IRL,NZL,1,3,2,2.4
2019,IRL,PER,1,3,2,2.4
2019,IRL,SGP,1,3,2,2.4
2019,IRL,UKR,1,3,2,2.4
1996,NAM,PRT,1,2,3,2.4
2019,IRL,ZAF,1,3,2,2.4
1996,LBR,TUN,1,3,2,2.4
1996,LBN,UGA,1,2,3,2.4
1996,KGZ,USA,1,3,2,2.4
1996,KGZ,TJK,1,3,2,2.4
1996,KGZ,PAK,1,3,2,2.4
1996,KGZ,KOR,1,3,2,2.4
2019,IRQ,KAZ,1,3,2,2.4
2019,IRQ,KOR,1,3,2,2.4
1996,KAZ,USA,1,3,2,2.4
1996,KAZ,TJK,1,3,2,2.4
1996,KAZ,RUS,1,3,2,2.4
1996,KAZ,PAK,1,3,2,2.4
2014,JOR,MLI,1,2,3,2.4
1996,KAZ,KOR,1,3,2,2.4
1996,TCD,UGA,1,2,3,2.4
2014,KWT,USA,1,3,2,2.4
1996,CUB,VNM,1,3,2,2.4
2019,IDN,YEM,1,2,3,2.4
2019,IDN,MCO,1,3,2,2.4
1997,ARG,NIC,1,2,3,2.4
1997,ARG,LUX,1,2,3,2.4
1997,ARG,JAM,1,2,3,2.4
1997,ARG,GUY,1,2,3,2.4
1997,ARG,ECU,1,2,3,2.4
1997,ARG,CRI,1,3,2,2.4
1997,ARG,COL,1,3,2,2.4
2019,IDN,NZL,1,3,2,2.4
1997,ARG,BHS,1,2,3,2.4
2019,IDN,PER,1,3,2,2.4
2013,KEN,MRT,1,3,2,2.4
2013,KEN,MUS,1,3,2,2.4
2013,KEN,NAM,1,3,2,2.4
2013,KEN,RWA,1,3,2,2.4
2013,KEN,UGA,1,3,2,2.4
1997,AGO,CAN,1,3,2,2.4
2019,IDN,SGP,1,3,2,2.4
2013,KOR,SOM,1,2,3,2.4
2014,LBR,YEM,1,3,2,2.4
1997,AFG,KHM,1,3,2,2.4
2014,LBR,SSD,1,2,3,2.4
2014,LBR,SDN,1,3,2,2.4
2019,IDN,SVK,1,3,2,2.4
2019,IDN,UKR,1,3,2,2.4
2013,LUX,SOM,1,2,3,2.4
1996,ITA,KGZ,1,2,3,2.4
2014,ITA,SOM,1,2,3,2.4
1996,ITA,KAZ,1,2,3,2.4
2014,IRQ,MYS,1,3,2,2.4
1996,ESP,HND,1,3,2,2.4
1996,ESP,GAB,1,3,2,2.4
1996,ERI,TUN,1,2,3,2.4
2019,JPN,PHL,1,2,3,2.4
2014,IRN,SDN,1,3,2,2.4
1996,EGY,PSE,1,2,3,2.4
2014,IRN,LBY,1,3,2,2.4
2019,JPN,ROU,1,2,3,2.4
2014,IRN,KWT,1,2,3,2.4
1996,EGY,KHM,1,3,2,2.4
1996,DNK,HND,1,3,2,2.4
1996,DNK,GAB,1,3,2,2.4
1996,DJI,PSE,1,2,3,2.4
2019,KAZ,PHL,1,2,3,2.4
2013,PRY,PSE,1,3,2,2.4
2013,PSE,RWA,1,3,2,2.4
2019,KAZ,ROU,1,2,3,2.4
2019,KAZ,SVN,1,2,3,2.4
1996,DEU,KGZ,1,2,3,2.4
1996,DEU,KAZ,1,2,3,2.4
2013,RWA,SLE,1,2,3,2.4
2013,RWA,TLS,1,3,2,2.4
2013,SAU,TUR,1,2,3,2.4
1996,CZE,LBR,1,2,3,2.4
1996,ETH,LBR,1,2,3,2.4
1996,FIN,GAB,1,3,2,2.4
1996,FIN,HND,1,3,2,2.4
1996,HND,ISR,1,2,3,2.4
1996,IRL,PSE,1,2,3,2.4
2013,MAR,SLE,1,2,3,2.4
2019,ISR,KAZ,1,3,2,2.4
2014,ISR,UKR,1,2,3,2.4
2013,MLI,PSE,1,2,3,2.4
2019,ITA,PHL,1,2,3,2.4
1996,HND,SWE,1,2,3,2.4
1996,HND,PRT,1,2,3,2.4
1996,HND,NOR,1,2,3,2.4
1996,HND,NLD,1,2,3,2.4
1996,HND,LUX,1,2,3,2.4
1996,HND,IRL,1,2,3,2.4
1996,FRA,KAZ,1,2,3,2.4
1996,GMB,LBR,1,2,3,2.4
1996,GIN,LBN,1,2,3,2.4
1996,GAB,SWE,1,2,3,2.4
1996,GAB,PRT,1,2,3,2.4
1996,GAB,NOR,1,2,3,2.4
1996,GAB,NLD,1,2,3,2.4
1996,GAB,LUX,1,2,3,2.4
1996,GAB,ISR,1,2,3,2.4
1996,GAB,IRL,1,2,3,2.4
2019,JOR,PSE,1,2,3,2.4
1996,FRA,KGZ,1,2,3,2.4
1997,ARG,PRT,1,3,2,2.4
1997,ARG,SWE,1,3,2,2.4
1997,ARG,TTO,1,2,3,2.4
2019,GNQ,ROU,1,2,3,2.4
2019,GAB,SVN,1,2,3,2.4
1998,ALB,POL,1,2,3,2.4
2019,GEO,ROU,1,2,3,2.4
1998,AFG,TUR,1,2,3,2.4
1998,AFG,KGZ,1,2,3,2.4
1998,AFG,KAZ,1,2,3,2.4
1998,AFG,AUT,1,2,3,2.4
2019,GEO,SVN,1,2,3,2.4
1997,SUR,TTO,1,2,3,2.4
2013,ETH,MLI,1,2,3,2.4
1997,PAK,TKM,1,3,2,2.4
1997,NOR,SWE,1,3,2,2.4
1997,NOR,PRT,1,3,2,2.4
2013,FRA,IRQ,1,2,3,2.4
1997,NIC,SUR,1,3,2,2.4
1997,NIC,SLV,1,2,3,2.4
1997,MEX,SWE,1,3,2,2.4
1997,MEX,PRT,1,3,2,2.4
1997,MEX,NLD,1,3,2,2.4
1997,LUX,ZWE,1,3,2,2.4
1997,LUX,ZAF,1,3,2,2.4
2013,GAB,KEN,1,2,3,2.4
1997,KEN,LBR,1,2,3,2.4
2019,GNQ,PHL,1,2,3,2.4
2013,GEO,IRN,1,2,3,2.4
2019,GAB,ROU,1,2,3,2.4
2019,GAB,PHL,1,2,3,2.4
2013,EGY,USA,1,2,3,2.4
1998,BIH,POL,1,2,3,2.4
2019,EST,UKR,1,3,2,2.4
2019,EST,USA,1,3,2,2.4
2019,EST,ZAF,1,3,2,2.4
1998,CAN,POL,1,2,3,2.4
1998,CAF,SWE,1,3,2,2.4
1998,CAF,SDN,1,3,2,2.4
1998,CAF,GAB,1,3,2,2.4
2014,NGA,TUR,1,2,3,2.4
1998,BRA,PAK,1,3,2,2.4
1998,BRA,IND,1,3,2,2.4
1998,BRA,CRI,1,2,3,2.4
1998,BIH,LUX,1,3,2,2.4
2013,EGY,PSE,1,2,3,2.4
2014,MYS,USA,1,3,2,2.4
2019,FRA,LBY,1,2,3,2.4
2019,FRA,MMR,1,2,3,2.4
1998,AZE,LBR,1,2,3,2.4
1998,AUT,UZB,1,3,2,2.4
1998,AUT,TJK,1,3,2,2.4
1998,AUT,IRN,1,3,2,2.4
1998,AUT,DEU,1,2,3,2.4
2019,GAB,IDN,1,2,3,2.4
2019,GAB,IRL,1,2,3,2.4
2013,EGY,ETH,1,3,2,2.4
2013,GEO,MLI,1,2,3,2.4
2013,GHA,KEN,1,2,3,2.4
2019,IDN,LBN,1,3,2,2.4
1997,JAM,SUR,1,3,2,2.4
2019,HRV,PHL,1,2,3,2.4
2013,IRQ,ISR,1,3,2,2.4
1997,CAN,SUR,1,3,2,2.4
2013,IRQ,MAR,1,3,2,2.4
2013,IRQ,RUS,1,3,2,2.4
2013,IRQ,SAU,1,3,2,2.4
2013,IRQ,USA,1,3,2,2.4
1997,CAN,MEX,1,2,3,2.4
2014,LTU,SOM,1,2,3,2.4
1997,CAN,ESP,1,2,3,2.4
1997,CAF,SWE,1,3,2,2.4
1997,BRB,TTO,1,2,3,2.4
1997,BRB,NIC,1,2,3,2.4
1997,BRB,JAM,1,2,3,2.4
1997,BRB,HTI,1,2,3,2.4
1997,BRB,GUY,1,2,3,2.4
1997,BRB,GTM,1,2,3,2.4
1997,BRB,ECU,1,2,3,2.4
1997,BRB,CAN,1,2,3,2.4
2019,HUN,IDN,1,2,3,2.4
1997,BIH,SOM,1,3,2,2.4
1997,BHS,SUR,1,3,2,2.4
1997,BHS,BRB,1,3,2,2.4
2019,HUN,PHL,1,2,3,2.4
2019,IDN,KAZ,1,3,2,2.4
1997,COL,ESP,1,2,3,2.4
2014,LUX,MLI,1,2,3,2.4
1997,COL,MEX,1,2,3,2.4
1997,DEU,USA,1,3,2,2.4
1997,ITA,MEX,1,2,3,2.4
2019,GRC,IDN,1,2,3,2.4
2019,GRC,PHL,1,2,3,2.4
1997,HTI,SUR,1,3,2,2.4
1997,GUY,SUR,1,3,2,2.4
1997,GTM,SUR,1,3,2,2.4
2019,GTM,HND,1,3,2,2.4
1997,ESP,SWE,1,3,2,2.4
1997,ESP,PRT,1,3,2,2.4
1997,ECU,SUR,1,3,2,2.4
2019,GTM,HTI,1,3,2,2.4
1997,DEU,SWE,1,3,2,2.4
1997,COL,NOR,1,2,3,2.4
1997,DEU,PRT,1,3,2,2.4
1997,DEU,JPN,1,3,2,2.4
2019,HND,NIC,1,2,3,2.4
1997,DEU,FRA,1,3,2,2.4
2019,HRV,IDN,1,2,3,2.4
2013,IDN,PAK,1,2,3,2.4
1997,CRI,NOR,1,2,3,2.4
1997,CRI,MEX,1,2,3,2.4
2014,LUX,UKR,1,2,3,2.4
1997,CRI,ESP,1,2,3,2.4
2014,LUX,SDN,1,3,2,2.4
2019,KEN,PHL,1,2,3,2.4
2013,SOM,SRB,1,3,2,2.4
2015,LBN,TUN,1,3,2,2.4
2019,NZL,ROU,1,2,3,2.4
2019,NZL,SVN,1,2,3,2.4
1995,DZA,LUX,1,3,2,2.4
2019,PAN,USA,1,2,3,2.4
2019,PER,PHL,1,2,3,2.4
2019,PER,ROU,1,2,3,2.4
1995,DEU,MKD,1,2,3,2.4
1995,CZE,MKD,1,2,3,2.4
1995,CUB,UKR,1,2,3,2.4
2019,PER,SVN,1,2,3,2.4
1995,CUB,NZL,1,2,3,2.4
1995,CUB,NOR,1,2,3,2.4
1995,CUB,MAR,1,2,3,2.4
2019,PER,SWE,1,3,2,2.4
2019,PHL,POL,1,3,2,2.4
1995,CUB,IRL,1,2,3,2.4
1995,CUB,GRC,1,2,3,2.4
1995,CUB,ESP,1,2,3,2.4
2019,PHL,SGP,1,3,2,2.4
2019,PHL,SRB,1,3,2,2.4
2019,PHL,SVK,1,3,2,2.4
2019,PHL,UKR,1,3,2,2.4
