year,speaker_country,country1,country2,n_speeches,freq1,freq2,score
2018,RUS,IDN,LBN,1,2,2,2.0
2018,RUS,IDN,LBR,1,2,2,2.0
2018,RUS,IDN,LIE,1,2,2,2.0
2018,RUS,IDN,LTU,1,2,2,2.0
2018,RUS,IDN,LUX,1,2,2,2.0
2018,RUS,IDN,LVA,1,2,2,2.0
2018,RUS,GIN,IDN,1,2,2,2.0
2018,RUS,GIN,HUN,1,2,2,2.0
2018,RUS,GIN,HRV,1,2,2,2.0
2018,RUS,EGY,HRV,1,2,2,2.0
2018,RUS,DNK,PNG,1,2,2,2.0
2018,RUS,DNK,PRT,1,2,2,2.0
2018,RUS,DNK,QAT,1,2,2,2.0
2018,RUS,DNK,ROU,1,2,2,2.0
2018,RUS,DNK,SEN,1,2,2,2.0
2018,RUS,DNK,SMR,1,2,2,2.0
2018,RUS,DNK,SVK,1,2,2,2.0
2018,RUS,DNK,SVN,1,2,2,2.0
2018,RUS,DNK,TUN,1,2,2,2.0
2018,RUS,DNK,UKR,1,2,2,2.0
2018,RUS,DNK,URY,1,2,2,2.0
2018,RUS,DNK,ZAF,1,2,2,2.0
2018,RUS,EGY,ESP,1,2,2,2.0
2018,RUS,EGY,EST,1,2,2,2.0
2018,RUS,EGY,FIN,1,2,2,2.0
2018,RUS,EGY,GEO,1,2,2,2.0
2018,RUS,EGY,GIN,1,2,2,2.0
2018,RUS,EGY,GMB,1,2,2,2.0
2018,RUS,EGY,GRC,1,2,2,2.0
2018,RUS,DNK,NZL,1,2,2,2.0
2018,RUS,DNK,NOR,1,2,2,2.0
2018,RUS,DNK,NGA,1,2,2,2.0
2018,RUS,DNK,LTU,1,2,2,2.0
2018,RUS,DNK,ISR,1,2,2,2.0
2018,RUS,DNK,ITA,1,2,2,2.0
2018,RUS,DNK,JOR,1,2,2,2.0
2018,RUS,DNK,JPN,1,2,2,2.0
2018,RUS,DNK,KOR,1,2,2,2.0
2018,RUS,DNK,LBN,1,2,2,2.0
2018,RUS,DNK,LBR,1,2,2,2.0
2018,RUS,DNK,LIE,1,2,2,2.0
2018,RUS,DNK,LUX,1,2,2,2.0
2018,RUS,DNK,NAM,1,2,2,2.0
2018,RUS,DNK,LVA,1,2,2,2.0
2018,RUS,DNK,MAR,1,2,2,2.0
2018,RUS,DNK,MCO,1,2,2,2.0
2018,RUS,DNK,MDA,1,2,2,2.0
2018,RUS,DNK,MKD,1,2,2,2.0
2018,RUS,DNK,MLT,1,2,2,2.0
2018,RUS,DNK,MNE,1,2,2,2.0
2018,RUS,DNK,MYS,1,2,2,2.0
2018,RUS,EGY,GTM,1,2,2,2.0
2018,RUS,EGY,HUN,1,2,2,2.0
2018,RUS,DNK,IRL,1,2,2,2.0
2018,RUS,EGY,IDN,1,2,2,2.0
2018,RUS,EGY,NOR,1,2,2,2.0
2018,RUS,EGY,NZL,1,2,2,2.0
2018,RUS,EGY,PNG,1,2,2,2.0
2018,RUS,EGY,PRT,1,2,2,2.0
2018,RUS,EGY,QAT,1,2,2,2.0
2018,RUS,EGY,ROU,1,2,2,2.0
2018,RUS,EGY,SEN,1,2,2,2.0
2018,RUS,EGY,SMR,1,2,2,2.0
2018,RUS,EGY,SVK,1,2,2,2.0
2018,RUS,EGY,SVN,1,2,2,2.0
2018,RUS,EGY,TUN,1,2,2,2.0
2018,RUS,EGY,UKR,1,2,2,2.0
2018,RUS,EGY,URY,1,2,2,2.0
2018,RUS,EGY,ZAF,1,2,2,2.0
1995,FRA,AUS,DJI,1,2,2,2.0
2018,RUS,ESP,EST,1,2,2,2.0
2018,RUS,ESP,FIN,1,2,2,2.0
2018,RUS,ESP,GEO,1,2,2,2.0
2018,RUS,ESP,GIN,1,2,2,2.0
2018,RUS,EGY,NGA,1,2,2,2.0
2018,RUS,EGY,NAM,1,2,2,2.0
2018,RUS,EGY,MYS,1,2,2,2.0
2018,RUS,EGY,LBR,1,2,2,2.0
2018,RUS,EGY,IRL,1,2,2,2.0
2018,RUS,EGY,ISL,1,2,2,2.0
2018,RUS,EGY,ISR,1,2,2,2.0
2018,RUS,EGY,ITA,1,2,2,2.0
2018,RUS,EGY,JOR,1,2,2,2.0
2018,RUS,EGY,JPN,1,2,2,2.0
2018,RUS,EGY,KOR,1,2,2,2.0
2018,RUS,EGY,LBN,1,2,2,2.0
2018,RUS,EGY,LIE,1,2,2,2.0
2018,RUS,EGY,MNE,1,2,2,2.0
2018,RUS,EGY,LTU,1,2,2,2.0
2018,RUS,EGY,LUX,1,2,2,2.0
2018,RUS,EGY,LVA,1,2,2,2.0
2018,RUS,EGY,MAR,1,2,2,2.0
2018,RUS,EGY,MCO,1,2,2,2.0
2018,RUS,EGY,MDA,1,2,2,2.0
2018,RUS,EGY,MKD,1,2,2,2.0
2018,RUS,EGY,MLT,1,2,2,2.0
2018,RUS,DNK,ISL,1,2,2,2.0
2018,RUS,DNK,IDN,1,2,2,2.0
2018,RUS,ESP,GRC,1,2,2,2.0
2018,RUS,DJI,ISR,1,2,2,2.0
2018,RUS,DEU,SVN,1,2,2,2.0
2018,RUS,DEU,TUN,1,2,2,2.0
2018,RUS,DEU,UKR,1,2,2,2.0
2018,RUS,DEU,URY,1,2,2,2.0
2018,RUS,DEU,ZAF,1,2,2,2.0
2018,RUS,DJI,DNK,1,2,2,2.0
2018,RUS,DJI,EGY,1,2,2,2.0
2018,RUS,DJI,ESP,1,2,2,2.0
2018,RUS,DJI,EST,1,2,2,2.0
2018,RUS,DJI,FIN,1,2,2,2.0
2018,RUS,DJI,GEO,1,2,2,2.0
2018,RUS,DJI,GIN,1,2,2,2.0
2018,RUS,DJI,GMB,1,2,2,2.0
2018,RUS,DJI,GRC,1,2,2,2.0
2018,RUS,DJI,GTM,1,2,2,2.0
2018,RUS,DJI,HRV,1,2,2,2.0
2018,RUS,DJI,HUN,1,2,2,2.0
2018,RUS,DJI,IDN,1,2,2,2.0
2018,RUS,DJI,IRL,1,2,2,2.0
2018,RUS,DEU,SVK,1,2,2,2.0
2018,RUS,DEU,SMR,1,2,2,2.0
2018,RUS,DEU,SEN,1,2,2,2.0
2018,RUS,DEU,MLT,1,2,2,2.0
2018,RUS,DEU,LIE,1,2,2,2.0
2018,RUS,DEU,LTU,1,2,2,2.0
2018,RUS,DEU,LUX,1,2,2,2.0
2018,RUS,DEU,LVA,1,2,2,2.0
2018,RUS,DEU,MAR,1,2,2,2.0
2018,RUS,DEU,MCO,1,2,2,2.0
2018,RUS,DEU,MDA,1,2,2,2.0
2018,RUS,DEU,MKD,1,2,2,2.0
2018,RUS,DEU,MNE,1,2,2,2.0
2018,RUS,DEU,ROU,1,2,2,2.0
2018,RUS,DEU,MYS,1,2,2,2.0
2018,RUS,DEU,NAM,1,2,2,2.0
2018,RUS,DEU,NGA,1,2,2,2.0
2018,RUS,DEU,NOR,1,2,2,2.0
2018,RUS,DEU,NZL,1,2,2,2.0
2018,RUS,DEU,PNG,1,2,2,2.0
2018,RUS,DEU,PRT,1,2,2,2.0
2018,RUS,DEU,QAT,1,2,2,2.0
2018,RUS,DJI,ISL,1,2,2,2.0
2018,RUS,DJI,ITA,1,2,2,2.0
2018,RUS,DNK,HUN,1,2,2,2.0
2018,RUS,DJI,JOR,1,2,2,2.0
2018,RUS,DJI,ROU,1,2,2,2.0
2018,RUS,DJI,SEN,1,2,2,2.0
2018,RUS,DJI,SMR,1,2,2,2.0
2018,RUS,DJI,SVK,1,2,2,2.0
2018,RUS,DJI,SVN,1,2,2,2.0
2018,RUS,DJI,TUN,1,2,2,2.0
2018,RUS,DJI,UKR,1,2,2,2.0
2018,RUS,DJI,URY,1,2,2,2.0
2018,RUS,DJI,ZAF,1,2,2,2.0
2018,RUS,DNK,EGY,1,2,2,2.0
2018,RUS,DNK,ESP,1,2,2,2.0
2018,RUS,DNK,EST,1,2,2,2.0
2018,RUS,DNK,FIN,1,2,2,2.0
2018,RUS,DNK,GEO,1,2,2,2.0
2018,RUS,DNK,GIN,1,2,2,2.0
2018,RUS,DNK,GMB,1,2,2,2.0
2018,RUS,DNK,GRC,1,2,2,2.0
2018,RUS,DNK,GTM,1,2,2,2.0
2018,RUS,DNK,HRV,1,2,2,2.0
2018,RUS,DJI,QAT,1,2,2,2.0
2018,RUS,DJI,PRT,1,2,2,2.0
2018,RUS,DJI,PNG,1,2,2,2.0
2018,RUS,DJI,MAR,1,2,2,2.0
2018,RUS,DJI,JPN,1,2,2,2.0
2018,RUS,DJI,KOR,1,2,2,2.0
2018,RUS,DJI,LBN,1,2,2,2.0
2018,RUS,DJI,LBR,1,2,2,2.0
2018,RUS,DJI,LIE,1,2,2,2.0
2018,RUS,DJI,LTU,1,2,2,2.0
2018,RUS,DJI,LUX,1,2,2,2.0
2018,RUS,DJI,LVA,1,2,2,2.0
2018,RUS,DJI,MCO,1,2,2,2.0
2018,RUS,DJI,NZL,1,2,2,2.0
2018,RUS,DJI,MDA,1,2,2,2.0
2018,RUS,DJI,MKD,1,2,2,2.0
2018,RUS,DJI,MLT,1,2,2,2.0
2018,RUS,DJI,MNE,1,2,2,2.0
2018,RUS,DJI,MYS,1,2,2,2.0
2018,RUS,DJI,NAM,1,2,2,2.0
2018,RUS,DJI,NGA,1,2,2,2.0
2018,RUS,DJI,NOR,1,2,2,2.0
2018,RUS,ESP,GMB,1,2,2,2.0
2018,RUS,ESP,GTM,1,2,2,2.0
2018,RUS,GIN,GTM,1,2,2,2.0
2018,RUS,GEO,GMB,1,2,2,2.0
2018,RUS,FIN,NGA,1,2,2,2.0
2018,RUS,FIN,NOR,1,2,2,2.0
2018,RUS,FIN,NZL,1,2,2,2.0
2018,RUS,FIN,PNG,1,2,2,2.0
2018,RUS,FIN,PRT,1,2,2,2.0
2018,RUS,FIN,QAT,1,2,2,2.0
2018,RUS,FIN,ROU,1,2,2,2.0
2018,RUS,FIN,SEN,1,2,2,2.0
2018,RUS,FIN,SMR,1,2,2,2.0
2018,RUS,FIN,SVK,1,2,2,2.0
2018,RUS,FIN,SVN,1,2,2,2.0
2018,RUS,FIN,TUN,1,2,2,2.0
2018,RUS,FIN,UKR,1,2,2,2.0
2018,RUS,FIN,URY,1,2,2,2.0
2018,RUS,FIN,ZAF,1,2,2,2.0
2018,RUS,FRA,MLI,1,2,2,2.0
2018,RUS,FRA,PRY,1,2,2,2.0
2018,RUS,FRA,SVN,1,2,2,2.0
2018,RUS,FRA,SWE,1,2,2,2.0
2018,RUS,FIN,NAM,1,2,2,2.0
2018,RUS,FIN,MYS,1,2,2,2.0
2018,RUS,FIN,MNE,1,2,2,2.0
2018,RUS,FIN,LBN,1,2,2,2.0
2018,RUS,FIN,IDN,1,2,2,2.0
2018,RUS,FIN,IRL,1,2,2,2.0
2018,RUS,FIN,ISL,1,2,2,2.0
2018,RUS,FIN,ISR,1,2,2,2.0
2018,RUS,FIN,ITA,1,2,2,2.0
2018,RUS,FIN,JOR,1,2,2,2.0
2018,RUS,FIN,JPN,1,2,2,2.0
2018,RUS,FIN,KOR,1,2,2,2.0
2018,RUS,FIN,LBR,1,2,2,2.0
2018,RUS,FIN,MLT,1,2,2,2.0
2018,RUS,FIN,LIE,1,2,2,2.0
2018,RUS,FIN,LTU,1,2,2,2.0
2018,RUS,FIN,LUX,1,2,2,2.0
2018,RUS,FIN,LVA,1,2,2,2.0
2018,RUS,FIN,MAR,1,2,2,2.0
2018,RUS,FIN,MCO,1,2,2,2.0
2018,RUS,FIN,MDA,1,2,2,2.0
2018,RUS,FIN,MKD,1,2,2,2.0
2018,RUS,GEO,GIN,1,2,2,2.0
2018,RUS,GEO,GRC,1,2,2,2.0
2018,RUS,FIN,HRV,1,2,2,2.0
2018,RUS,GEO,GTM,1,2,2,2.0
2018,RUS,GEO,MYS,1,2,2,2.0
2018,RUS,GEO,NAM,1,2,2,2.0
2018,RUS,GEO,NGA,1,2,2,2.0
2018,RUS,GEO,NOR,1,2,2,2.0
2018,RUS,GEO,NZL,1,2,2,2.0
2018,RUS,GEO,PNG,1,2,2,2.0
2018,RUS,GEO,PRT,1,2,2,2.0
2018,RUS,GEO,QAT,1,2,2,2.0
2018,RUS,GEO,ROU,1,2,2,2.0
2018,RUS,GEO,SEN,1,2,2,2.0
2018,RUS,GEO,SMR,1,2,2,2.0
2018,RUS,GEO,SVK,1,2,2,2.0
2018,RUS,GEO,SVN,1,2,2,2.0
2018,RUS,GEO,TUN,1,2,2,2.0
2018,RUS,GEO,UKR,1,2,2,2.0
2018,RUS,GEO,URY,1,2,2,2.0
2018,RUS,GEO,ZAF,1,2,2,2.0
2018,RUS,GIN,GMB,1,2,2,2.0
2018,RUS,GIN,GRC,1,2,2,2.0
2018,RUS,GEO,MNE,1,2,2,2.0
2018,RUS,GEO,MLT,1,2,2,2.0
2018,RUS,GEO,MKD,1,2,2,2.0
2018,RUS,GEO,JPN,1,2,2,2.0
2018,RUS,GEO,HRV,1,2,2,2.0
2018,RUS,GEO,HUN,1,2,2,2.0
2018,RUS,GEO,IDN,1,2,2,2.0
2018,RUS,GEO,IRL,1,2,2,2.0
2018,RUS,GEO,ISL,1,2,2,2.0
2018,RUS,GEO,ISR,1,2,2,2.0
2018,RUS,GEO,ITA,1,2,2,2.0
2018,RUS,GEO,JOR,1,2,2,2.0
2018,RUS,GEO,KOR,1,2,2,2.0
2018,RUS,GEO,MDA,1,2,2,2.0
2018,RUS,GEO,LBN,1,2,2,2.0
2018,RUS,GEO,LBR,1,2,2,2.0
2018,RUS,GEO,LIE,1,2,2,2.0
2018,RUS,GEO,LTU,1,2,2,2.0
2018,RUS,GEO,LUX,1,2,2,2.0
2018,RUS,GEO,LVA,1,2,2,2.0
2018,RUS,GEO,MAR,1,2,2,2.0
2018,RUS,GEO,MCO,1,2,2,2.0
2018,RUS,FIN,HUN,1,2,2,2.0
2018,RUS,FIN,GTM,1,2,2,2.0
2018,RUS,ESP,HRV,1,2,2,2.0
2018,RUS,EST,GRC,1,2,2,2.0
2018,RUS,ESP,NAM,1,2,2,2.0
2018,RUS,ESP,NGA,1,2,2,2.0
2018,RUS,ESP,NOR,1,2,2,2.0
2018,RUS,ESP,NZL,1,2,2,2.0
2018,RUS,ESP,PNG,1,2,2,2.0
2018,RUS,ESP,PRT,1,2,2,2.0
2018,RUS,ESP,QAT,1,2,2,2.0
2018,RUS,ESP,ROU,1,2,2,2.0
2018,RUS,ESP,SEN,1,2,2,2.0
2018,RUS,ESP,SMR,1,2,2,2.0
2018,RUS,ESP,SVK,1,2,2,2.0
2018,RUS,ESP,SVN,1,2,2,2.0
2018,RUS,ESP,TUN,1,2,2,2.0
2018,RUS,ESP,UKR,1,2,2,2.0
2018,RUS,ESP,URY,1,2,2,2.0
2018,RUS,ESP,ZAF,1,2,2,2.0
2018,RUS,EST,FIN,1,2,2,2.0
2018,RUS,EST,GEO,1,2,2,2.0
2018,RUS,EST,GIN,1,2,2,2.0
2018,RUS,ESP,MYS,1,2,2,2.0
2018,RUS,ESP,MNE,1,2,2,2.0
2018,RUS,ESP,MLT,1,2,2,2.0
2018,RUS,ESP,KOR,1,2,2,2.0
2018,RUS,ESP,HUN,1,2,2,2.0
2018,RUS,ESP,IDN,1,2,2,2.0
2018,RUS,ESP,IRL,1,2,2,2.0
2018,RUS,ESP,ISL,1,2,2,2.0
2018,RUS,ESP,ISR,1,2,2,2.0
2018,RUS,ESP,ITA,1,2,2,2.0
2018,RUS,ESP,JOR,1,2,2,2.0
2018,RUS,ESP,JPN,1,2,2,2.0
2018,RUS,ESP,LBN,1,2,2,2.0
2018,RUS,ESP,MKD,1,2,2,2.0
2018,RUS,ESP,LBR,1,2,2,2.0
2018,RUS,ESP,LIE,1,2,2,2.0
2018,RUS,ESP,LTU,1,2,2,2.0
2018,RUS,ESP,LUX,1,2,2,2.0
2018,RUS,ESP,LVA,1,2,2,2.0
2018,RUS,ESP,MAR,1,2,2,2.0
2018,RUS,ESP,MCO,1,2,2,2.0
2018,RUS,ESP,MDA,1,2,2,2.0
2018,RUS,EST,GMB,1,2,2,2.0
2018,RUS,EST,GTM,1,2,2,2.0
2018,RUS,FIN,GRC,1,2,2,2.0
2018,RUS,EST,HRV,1,2,2,2.0
2018,RUS,EST,NAM,1,2,2,2.0
2018,RUS,EST,NGA,1,2,2,2.0
2018,RUS,EST,NOR,1,2,2,2.0
2018,RUS,EST,NZL,1,2,2,2.0
2018,RUS,EST,PNG,1,2,2,2.0
2018,RUS,EST,PRT,1,2,2,2.0
2018,RUS,EST,QAT,1,2,2,2.0
2018,RUS,EST,ROU,1,2,2,2.0
2018,RUS,EST,SEN,1,2,2,2.0
2018,RUS,EST,SMR,1,2,2,2.0
2018,RUS,EST,SVK,1,2,2,2.0
2018,RUS,EST,SVN,1,2,2,2.0
2018,RUS,EST,TUN,1,2,2,2.0
2018,RUS,EST,UKR,1,2,2,2.0
2018,RUS,EST,URY,1,2,2,2.0
2018,RUS,EST,ZAF,1,2,2,2.0
2018,RUS,FIN,GEO,1,2,2,2.0
2018,RUS,FIN,GIN,1,2,2,2.0
2018,RUS,FIN,GMB,1,2,2,2.0
2018,RUS,EST,MYS,1,2,2,2.0
2018,RUS,EST,MNE,1,2,2,2.0
2018,RUS,EST,MLT,1,2,2,2.0
2018,RUS,EST,KOR,1,2,2,2.0
2018,RUS,EST,HUN,1,2,2,2.0
2018,RUS,EST,IDN,1,2,2,2.0
2018,RUS,EST,IRL,1,2,2,2.0
2018,RUS,EST,ISL,1,2,2,2.0
2018,RUS,EST,ISR,1,2,2,2.0
2018,RUS,EST,ITA,1,2,2,2.0
2018,RUS,EST,JOR,1,2,2,2.0
2018,RUS,EST,JPN,1,2,2,2.0
2018,RUS,EST,LBN,1,2,2,2.0
2018,RUS,EST,MKD,1,2,2,2.0
2018,RUS,EST,LBR,1,2,2,2.0
2018,RUS,EST,LIE,1,2,2,2.0
2018,RUS,EST,LTU,1,2,2,2.0
2018,RUS,EST,LUX,1,2,2,2.0
2018,RUS,EST,LVA,1,2,2,2.0
2018,RUS,EST,MAR,1,2,2,2.0
2018,RUS,EST,MCO,1,2,2,2.0
2018,RUS,EST,MDA,1,2,2,2.0
2018,RUS,ISR,NGA,1,2,2,2.0
2018,RUS,ISR,NOR,1,2,2,2.0
2018,RUS,ISR,NZL,1,2,2,2.0
2018,RUS,PRT,SVN,1,2,2,2.0
2018,RUS,NZL,TUN,1,2,2,2.0
2018,RUS,NZL,UKR,1,2,2,2.0
2018,RUS,NZL,URY,1,2,2,2.0
2018,RUS,NZL,ZAF,1,2,2,2.0
2018,RUS,PNG,PRT,1,2,2,2.0
2018,RUS,PNG,QAT,1,2,2,2.0
2018,RUS,PNG,ROU,1,2,2,2.0
2018,RUS,PNG,SEN,1,2,2,2.0
2018,RUS,PNG,SMR,1,2,2,2.0
2018,RUS,PNG,SVK,1,2,2,2.0
2018,RUS,PNG,SVN,1,2,2,2.0
2018,RUS,PNG,TUN,1,2,2,2.0
2018,RUS,PNG,UKR,1,2,2,2.0
2018,RUS,PNG,URY,1,2,2,2.0
2018,RUS,PNG,ZAF,1,2,2,2.0
2018,RUS,PRT,QAT,1,2,2,2.0
2018,RUS,PRT,ROU,1,2,2,2.0
2018,RUS,PRT,SEN,1,2,2,2.0
2018,RUS,PRT,SMR,1,2,2,2.0
2018,RUS,NZL,SVN,1,2,2,2.0
2018,RUS,NZL,SVK,1,2,2,2.0
2018,RUS,NZL,SMR,1,2,2,2.0
2018,RUS,NOR,SVK,1,2,2,2.0
1995,EGY,MNE,SRB,1,2,2,2.0
2018,RUS,NOR,NZL,1,2,2,2.0
2018,RUS,NOR,PNG,1,2,2,2.0
2018,RUS,NOR,PRT,1,2,2,2.0
2018,RUS,NOR,QAT,1,2,2,2.0
2018,RUS,NOR,ROU,1,2,2,2.0
2018,RUS,NOR,SEN,1,2,2,2.0
2018,RUS,NOR,SMR,1,2,2,2.0
2018,RUS,NOR,SVN,1,2,2,2.0
2018,RUS,NZL,SEN,1,2,2,2.0
2018,RUS,NOR,TUN,1,2,2,2.0
2018,RUS,NOR,UKR,1,2,2,2.0
2018,RUS,NOR,URY,1,2,2,2.0
2018,RUS,NOR,ZAF,1,2,2,2.0
2018,RUS,NZL,PNG,1,2,2,2.0
2018,RUS,NZL,PRT,1,2,2,2.0
2018,RUS,NZL,QAT,1,2,2,2.0
2018,RUS,NZL,ROU,1,2,2,2.0
2018,RUS,PRT,SVK,1,2,2,2.0
2018,RUS,PRT,TUN,1,2,2,2.0
2018,RUS,NGA,URY,1,2,2,2.0
2018,RUS,PRT,UKR,1,2,2,2.0
2018,RUS,ROU,ZAF,1,2,2,2.0
2018,RUS,SAU,USA,1,2,2,2.0
1995,DEU,OMN,TUR,1,2,2,2.0
2018,RUS,SEN,SMR,1,2,2,2.0
2018,RUS,SEN,SVK,1,2,2,2.0
2018,RUS,SEN,SVN,1,2,2,2.0
2018,RUS,SEN,TUN,1,2,2,2.0
2018,RUS,SEN,UKR,1,2,2,2.0
2018,RUS,SEN,URY,1,2,2,2.0
2018,RUS,SEN,ZAF,1,2,2,2.0
2018,RUS,SMR,SVK,1,2,2,2.0
2018,RUS,SMR,SVN,1,2,2,2.0
2018,RUS,SMR,TUN,1,2,2,2.0
2018,RUS,SMR,UKR,1,2,2,2.0
2018,RUS,SMR,URY,1,2,2,2.0
2018,RUS,SMR,ZAF,1,2,2,2.0
2018,RUS,SVK,SVN,1,2,2,2.0
2018,RUS,SVK,TUN,1,2,2,2.0
2018,RUS,SVK,UKR,1,2,2,2.0
2018,RUS,ROU,URY,1,2,2,2.0
2018,RUS,ROU,UKR,1,2,2,2.0
2018,RUS,ROU,TUN,1,2,2,2.0
2018,RUS,QAT,SMR,1,2,2,2.0
2018,RUS,PRT,URY,1,2,2,2.0
2018,RUS,PRT,ZAF,1,2,2,2.0
2018,RUS,PRY,SVN,1,2,2,2.0
2018,RUS,PRY,SWE,1,2,2,2.0
1995,DEU,RUS,USA,1,2,2,2.0
2018,RUS,PSE,YEM,1,2,2,2.0
2018,RUS,QAT,ROU,1,2,2,2.0
2018,RUS,QAT,SEN,1,2,2,2.0
2018,RUS,QAT,SVK,1,2,2,2.0
2018,RUS,ROU,SVN,1,2,2,2.0
2018,RUS,QAT,SVN,1,2,2,2.0
2018,RUS,QAT,TUN,1,2,2,2.0
2018,RUS,QAT,UKR,1,2,2,2.0
2018,RUS,QAT,URY,1,2,2,2.0
2018,RUS,QAT,ZAF,1,2,2,2.0
2018,RUS,ROU,SEN,1,2,2,2.0
2018,RUS,ROU,SMR,1,2,2,2.0
2018,RUS,ROU,SVK,1,2,2,2.0
2018,RUS,NGA,ZAF,1,2,2,2.0
2018,RUS,NGA,UKR,1,2,2,2.0
2018,RUS,SVK,ZAF,1,2,2,2.0
2018,RUS,MNE,UKR,1,2,2,2.0
2018,RUS,MLT,SVK,1,2,2,2.0
2018,RUS,MLT,SVN,1,2,2,2.0
2018,RUS,MLT,TUN,1,2,2,2.0
2018,RUS,MLT,UKR,1,2,2,2.0
2018,RUS,MLT,URY,1,2,2,2.0
2018,RUS,MLT,ZAF,1,2,2,2.0
2018,RUS,MNE,MYS,1,2,2,2.0
2018,RUS,MNE,NAM,1,2,2,2.0
2018,RUS,MNE,NGA,1,2,2,2.0
2018,RUS,MNE,NOR,1,2,2,2.0
2018,RUS,MNE,NZL,1,2,2,2.0
2018,RUS,MNE,PNG,1,2,2,2.0
2018,RUS,MNE,PRT,1,2,2,2.0
2018,RUS,MNE,QAT,1,2,2,2.0
2018,RUS,MNE,ROU,1,2,2,2.0
2018,RUS,MNE,SEN,1,2,2,2.0
2018,RUS,MNE,SMR,1,2,2,2.0
2018,RUS,MNE,SVK,1,2,2,2.0
2018,RUS,MNE,SVN,1,2,2,2.0
2018,RUS,MLT,SMR,1,2,2,2.0
2018,RUS,MLT,SEN,1,2,2,2.0
2018,RUS,MLT,ROU,1,2,2,2.0
2018,RUS,MKD,URY,1,2,2,2.0
2018,RUS,MKD,QAT,1,2,2,2.0
2018,RUS,MKD,ROU,1,2,2,2.0
2018,RUS,MKD,SEN,1,2,2,2.0
2018,RUS,MKD,SMR,1,2,2,2.0
2018,RUS,MKD,SVK,1,2,2,2.0
2018,RUS,MKD,SVN,1,2,2,2.0
2018,RUS,MKD,TUN,1,2,2,2.0
2018,RUS,MKD,UKR,1,2,2,2.0
2018,RUS,MKD,ZAF,1,2,2,2.0
2018,RUS,MLT,QAT,1,2,2,2.0
2018,RUS,MLT,MNE,1,2,2,2.0
2018,RUS,MLT,MYS,1,2,2,2.0
2018,RUS,MLT,NAM,1,2,2,2.0
2018,RUS,MLT,NGA,1,2,2,2.0
2018,RUS,MLT,NOR,1,2,2,2.0
2018,RUS,MLT,NZL,1,2,2,2.0
2018,RUS,MLT,PNG,1,2,2,2.0
2018,RUS,MLT,PRT,1,2,2,2.0
2018,RUS,MNE,TUN,1,2,2,2.0
2018,RUS,MNE,URY,1,2,2,2.0
2018,RUS,NGA,TUN,1,2,2,2.0
2018,RUS,MNE,ZAF,1,2,2,2.0
2018,RUS,NAM,ROU,1,2,2,2.0
2018,RUS,NAM,SEN,1,2,2,2.0
2018,RUS,NAM,SMR,1,2,2,2.0
2018,RUS,NAM,SVK,1,2,2,2.0
2018,RUS,NAM,SVN,1,2,2,2.0
2018,RUS,NAM,TUN,1,2,2,2.0
2018,RUS,NAM,UKR,1,2,2,2.0
2018,RUS,NAM,URY,1,2,2,2.0
2018,RUS,NAM,ZAF,1,2,2,2.0
2018,RUS,NGA,NOR,1,2,2,2.0
2018,RUS,NGA,NZL,1,2,2,2.0
2018,RUS,NGA,PNG,1,2,2,2.0
2018,RUS,NGA,PRT,1,2,2,2.0
2018,RUS,NGA,QAT,1,2,2,2.0
2018,RUS,NGA,ROU,1,2,2,2.0
2018,RUS,NGA,SEN,1,2,2,2.0
2018,RUS,NGA,SMR,1,2,2,2.0
2018,RUS,NGA,SVK,1,2,2,2.0
2018,RUS,NGA,SVN,1,2,2,2.0
2018,RUS,NAM,QAT,1,2,2,2.0
2018,RUS,NAM,PRT,1,2,2,2.0
2018,RUS,NAM,PNG,1,2,2,2.0
2018,RUS,MYS,SEN,1,2,2,2.0
2018,RUS,MYS,NAM,1,2,2,2.0
2018,RUS,MYS,NGA,1,2,2,2.0
2018,RUS,MYS,NOR,1,2,2,2.0
2018,RUS,MYS,NZL,1,2,2,2.0
2018,RUS,MYS,PNG,1,2,2,2.0
2018,RUS,MYS,PRT,1,2,2,2.0
2018,RUS,MYS,QAT,1,2,2,2.0
2018,RUS,MYS,ROU,1,2,2,2.0
2018,RUS,MYS,SMR,1,2,2,2.0
2018,RUS,NAM,NZL,1,2,2,2.0
2018,RUS,MYS,SVK,1,2,2,2.0
2018,RUS,MYS,SVN,1,2,2,2.0
2018,RUS,MYS,TUN,1,2,2,2.0
2018,RUS,MYS,UKR,1,2,2,2.0
2018,RUS,MYS,URY,1,2,2,2.0
2018,RUS,MYS,ZAF,1,2,2,2.0
2018,RUS,NAM,NGA,1,2,2,2.0
2018,RUS,NAM,NOR,1,2,2,2.0
2018,RUS,SVK,URY,1,2,2,2.0
2018,RUS,SVN,SWE,1,2,2,2.0
2018,RUS,MKD,PNG,1,2,2,2.0
1995,BWA,ZAF,ZWE,1,2,2,2.0
1995,CZE,DZA,IND,1,2,2,2.0
1995,CZE,DZA,HUN,1,2,2,2.0
1995,CZE,DZA,FRA,1,2,2,2.0
1995,CZE,DZA,EGY,1,2,2,2.0
2018,USA,JOR,LBN,1,2,2,2.0
2018,USA,JOR,YEM,1,2,2,2.0
1995,CZE,CHN,ROU,1,2,2,2.0
2018,USA,NGA,TCD,1,2,2,2.0
1995,CZE,CHN,PAK,1,2,2,2.0
1995,CZE,CHN,MYS,1,2,2,2.0
2018,USA,PER,SWE,1,2,2,2.0
