year,speaker_country,mentioned_country,n_meetings,n_speeches,n_mentions,avg_mention_speech,avg_mention_meeting,speaker_member,mentioned_member
1995,IDN,LBR,5,5,39,7.8,7.8,R,G
1995,IDN,MKD,1,1,2,2.0,2.0,R,G
1995,IDN,MNE,4,4,10,2.5,2.5,R,G
1995,IDN,MOZ,2,2,11,5.5,5.5,R,G
1995,IDN,MWI,1,1,1,1.0,1.0,R,G
1995,IDN,NGA,5,6,6,1.0,1.2,R,R
1995,IDN,OMN,6,7,7,1.0,1.167,R,R
1995,IDN,PSE,2,2,3,1.5,1.5,R,G
1995,IDN,RUS,7,9,13,1.444,1.857,R,P
1995,IDN,RWA,10,15,62,4.133,6.2,R,R
1995,IDN,SDN,1,1,1,1.0,1.0,R,G
1995,IDN,SLV,2,2,12,6.0,6.0,R,G
1995,IDN,SRB,5,5,11,2.2,2.2,R,G
1995,IDN,TJK,2,2,4,2.0,2.0,R,G
1995,IDN,TUR,1,1,1,1.0,1.0,R,G
1995,IDN,USA,7,9,9,1.0,1.286,R,P
1995,IND,AGO,1,1,12,12.0,12.0,G,G
1995,IND,COG,1,1,1,1.0,1.0,G,G
1995,IND,FRA,1,1,1,1.0,1.0,G,P
1995,IND,IDN,1,1,1,1.0,1.0,G,R
1995,IND,IND,4,4,19,4.75,4.75,G,G
1995,IND,LBR,1,1,1,1.0,1.0,G,G
1995,IND,MOZ,1,1,1,1.0,1.0,G,G
1995,IND,NAM,1,1,1,1.0,1.0,G,G
1995,IND,RWA,1,1,1,1.0,1.0,G,R
1995,IND,SOM,1,1,1,1.0,1.0,G,G
1995,IRL,ARG,1,1,3,3.0,3.0,G,R
1995,IRL,FRA,1,1,1,1.0,1.0,G,P
1995,IRL,IRL,2,2,7,3.5,3.5,G,G
1995,IRL,JPN,1,1,1,1.0,1.0,G,G
1995,IRL,NZL,1,1,1,1.0,1.0,G,G
1995,IRL,RWA,2,2,5,2.5,2.5,G,R
1995,IRL,SOM,2,2,2,1.0,1.0,G,G
1995,IRN,ARG,1,1,1,1.0,1.0,G,R
1995,IRN,BIH,1,1,8,8.0,8.0,G,G
1995,IRN,CHN,1,1,1,1.0,1.0,G,P
1995,IRN,CZE,1,1,1,1.0,1.0,G,R
1995,IRN,IRN,1,1,1,1.0,1.0,G,G
1995,IRN,ISR,2,2,6,3.0,3.0,G,G
1995,IRN,LBN,1,1,1,1.0,1.0,G,G
1995,IRN,PSE,2,2,6,3.0,3.0,G,G
1995,IRQ,CZE,1,1,1,1.0,1.0,G,R
1995,IRQ,IRQ,1,1,1,1.0,1.0,G,G
1995,ISR,EGY,1,1,1,1.0,1.0,G,G
1995,ISR,IRN,1,1,1,1.0,1.0,G,G
1995,ISR,ISR,3,3,30,10.0,10.0,G,G
1995,ISR,JOR,1,1,2,2.0,2.0,G,G
1995,ISR,MAR,1,1,2,2.0,2.0,G,G
1995,ISR,PSE,1,1,1,1.0,1.0,G,G
1995,ISR,TUN,1,1,1,1.0,1.0,G,G
1995,ITA,AGO,2,2,15,7.5,7.5,R,G
1995,ITA,ARG,9,10,11,1.1,1.222,R,R
1995,ITA,BDI,1,1,7,7.0,7.0,R,G
1995,ITA,BGR,1,3,4,1.333,4.0,R,G
1995,ITA,BIH,15,18,44,2.444,2.933,R,G
1995,ITA,BWA,6,7,7,1.0,1.167,R,R
1995,ITA,CAN,1,1,1,1.0,1.0,R,G
1995,ITA,CHN,7,8,9,1.125,1.286,R,P
1995,ITA,CZE,9,12,12,1.0,1.333,R,R
1995,ITA,DEU,9,13,13,1.0,1.444,R,R
1995,ITA,DJI,1,1,1,1.0,1.0,R,G
1995,ITA,DNK,1,1,1,1.0,1.0,R,G
1995,ITA,EGY,1,3,4,1.333,4.0,R,G
1995,ITA,ESH,1,1,1,1.0,1.0,R,G
1995,ITA,ESP,2,2,2,1.0,1.0,R,G
1995,ITA,FRA,16,21,22,1.048,1.375,R,P
1995,ITA,GEO,2,2,8,4.0,4.0,R,G
1995,ITA,GHA,3,4,7,1.75,2.333,R,G
1995,ITA,GRC,1,1,1,1.0,1.0,R,G
1995,ITA,HND,7,8,8,1.0,1.143,R,R
1995,ITA,HRV,11,16,40,2.5,3.636,R,G
1995,ITA,HTI,5,5,9,1.8,1.8,R,G
1995,ITA,IDN,7,11,11,1.0,1.571,R,R
1995,ITA,IRQ,1,1,5,5.0,5.0,R,G
1995,ITA,ISR,1,1,2,2.0,2.0,R,G
1995,ITA,ITA,43,49,102,2.082,2.372,R,R
1995,ITA,JPN,1,1,1,1.0,1.0,R,G
1995,ITA,KHM,2,2,2,1.0,1.0,R,G
1995,ITA,KWT,1,1,1,1.0,1.0,R,G
1995,ITA,LBR,6,9,26,2.889,4.333,R,G
1995,ITA,MEX,1,1,1,1.0,1.0,R,G
1995,ITA,MKD,2,2,3,1.5,1.5,R,G
1995,ITA,MNE,7,8,14,1.75,2.0,R,G
1995,ITA,MOZ,3,3,8,2.667,2.667,R,G
1995,ITA,NGA,7,9,10,1.111,1.429,R,R
1995,ITA,NLD,1,1,1,1.0,1.0,R,G
1995,ITA,NOR,1,1,1,1.0,1.0,R,G
1995,ITA,OMN,7,9,10,1.111,1.429,R,R
1995,ITA,PAK,1,3,4,1.333,4.0,R,G
1995,ITA,RUS,12,17,18,1.059,1.5,R,P
1995,ITA,RWA,9,13,29,2.231,3.222,R,R
1995,ITA,SLV,2,2,9,4.5,4.5,R,G
1995,ITA,SOM,3,3,4,1.333,1.333,R,G
1995,ITA,SRB,7,8,14,1.75,2.0,R,G
1995,ITA,TJK,1,1,1,1.0,1.0,R,G
1995,ITA,TUR,2,4,5,1.25,2.5,R,G
1995,ITA,UKR,2,5,7,1.4,3.5,R,G
1995,ITA,USA,11,17,19,1.118,1.727,R,P
1995,JOR,CZE,1,1,1,1.0,1.0,G,R
1995,JOR,ISR,2,2,22,11.0,11.0,G,G
1995,JOR,JOR,2,2,6,3.0,3.0,G,G
1995,JOR,LBN,1,1,1,1.0,1.0,G,G
1995,JOR,PSE,1,1,2,2.0,2.0,G,G
1995,JOR,SAU,1,1,1,1.0,1.0,G,G
1995,JPN,AGO,1,1,1,1.0,1.0,G,G
1995,JPN,ARG,2,2,5,2.5,2.5,G,R
1995,JPN,BIH,2,2,4,2.0,2.0,G,G
1995,JPN,CZE,1,1,1,1.0,1.0,G,R
1995,JPN,EGY,1,1,1,1.0,1.0,G,G
1995,JPN,HRV,2,2,2,1.0,1.0,G,G
1995,JPN,IRQ,1,1,3,3.0,3.0,G,G
1995,JPN,ISR,2,2,4,2.0,2.0,G,G
1995,JPN,JOR,1,1,1,1.0,1.0,G,G
1995,JPN,JPN,8,8,59,7.375,7.375,G,G
1995,JPN,KHM,2,2,4,2.0,2.0,G,G
1995,JPN,MNE,1,1,1,1.0,1.0,G,G
1995,JPN,MOZ,2,2,6,3.0,3.0,G,G
1995,JPN,OMN,1,1,1,1.0,1.0,G,R
1995,JPN,RWA,2,2,2,1.0,1.0,G,R
1995,JPN,SLV,1,1,1,1.0,1.0,G,G
1995,JPN,SOM,1,1,1,1.0,1.0,G,G
1995,JPN,SRB,1,1,1,1.0,1.0,G,G
1995,JPN,USA,3,3,3,1.0,1.0,G,P
1995,KOR,ARG,1,1,1,1.0,1.0,G,R
1995,KOR,BIH,1,1,1,1.0,1.0,G,G
1995,KOR,KOR,2,2,5,2.5,2.5,G,G
1995,KOR,OMN,1,1,1,1.0,1.0,G,R
1995,KOR,USA,1,1,1,1.0,1.0,G,P
1995,KWT,CZE,1,1,1,1.0,1.0,G,R
1995,KWT,ISR,1,1,7,7.0,7.0,G,G
1995,KWT,KWT,1,1,6,6.0,6.0,G,G
1995,LBN,CZE,1,1,1,1.0,1.0,G,R
1995,LBN,FRA,1,1,1,1.0,1.0,G,P
1995,LBN,ISR,2,2,24,12.0,12.0,G,G
1995,LBN,LBN,2,2,9,4.5,4.5,G,G
1995,LBR,GHA,2,2,2,1.0,1.0,G,G
1995,LBR,IDN,1,1,1,1.0,1.0,G,R
1995,LBR,LBR,5,5,45,9.0,9.0,G,G
1995,LBR,NGA,1,1,1,1.0,1.0,G,R
1995,LBR,RWA,1,1,1,1.0,1.0,G,R
1995,LBY,CZE,1,1,1,1.0,1.0,G,R
1995,LBY,ISR,1,1,1,1.0,1.0,G,G
1995,LBY,PSE,1,1,2,2.0,2.0,G,G
1995,LBY,USA,1,1,2,2.0,2.0,G,P
1995,LKA,IDN,1,1,2,2.0,2.0,G,R
1995,LKA,JPN,1,1,1,1.0,1.0,G,G
1995,LKA,LKA,1,1,2,2.0,2.0,G,G
1995,LKA,NZL,1,1,1,1.0,1.0,G,G
1995,LKA,RWA,1,1,1,1.0,1.0,G,R
1995,LKA,SVN,1,1,1,1.0,1.0,G,G
1995,LSO,AGO,1,1,12,12.0,12.0,G,G
1995,LSO,ARG,1,1,1,1.0,1.0,G,R
1995,LSO,LSO,1,1,3,3.0,3.0,G,G
1995,LSO,MWI,1,1,1,1.0,1.0,G,G
1995,LSO,PRT,1,1,1,1.0,1.0,G,G
1995,LSO,ZAF,1,1,2,2.0,2.0,G,G
1995,LSO,ZMB,1,1,2,2.0,2.0,G,G
1995,LSO,ZWE,1,1,1,1.0,1.0,G,G
1995,LUX,ARG,1,1,1,1.0,1.0,G,R
1995,LUX,BEL,1,1,2,2.0,2.0,G,G
1995,LUX,LUX,1,1,2,2.0,2.0,G,G
1995,LUX,NLD,1,1,2,2.0,2.0,G,G
1995,LVA,EST,1,1,1,1.0,1.0,G,G
1995,LVA,JPN,1,1,1,1.0,1.0,G,G
1995,LVA,LTU,1,1,1,1.0,1.0,G,G
1995,LVA,LVA,1,1,10,10.0,10.0,G,G
1995,LVA,RWA,1,1,1,1.0,1.0,G,R
1995,MAR,ARG,1,1,1,1.0,1.0,G,R
1995,MAR,BIH,1,1,5,5.0,5.0,G,G
1995,MAR,CZE,1,1,1,1.0,1.0,G,R
1995,MAR,DEU,1,1,1,1.0,1.0,G,R
1995,MAR,FRA,1,1,1,1.0,1.0,G,P
1995,MAR,ISR,2,2,15,7.5,7.5,G,G
1995,MAR,MAR,4,4,9,2.25,2.25,G,G
1995,MAR,MNE,1,1,1,1.0,1.0,G,G
1995,MAR,OMN,1,1,1,1.0,1.0,G,R
1995,MAR,PSE,2,2,3,1.5,1.5,G,G
1995,MAR,RUS,1,1,1,1.0,1.0,G,P
1995,MAR,SRB,1,1,1,1.0,1.0,G,G
1995,MAR,USA,2,2,3,1.5,1.5,G,P
1995,MEX,MEX,1,1,2,2.0,2.0,G,G
1995,MEX,SLV,1,1,3,3.0,3.0,G,G
1995,MKD,BIH,1,1,1,1.0,1.0,G,G
1995,MKD,CHN,1,1,1,1.0,1.0,G,P
1995,MKD,DNK,1,1,1,1.0,1.0,G,G
1995,MKD,FIN,1,1,1,1.0,1.0,G,G
1995,MKD,HRV,1,1,1,1.0,1.0,G,G
1995,MKD,ISR,1,1,1,1.0,1.0,G,G
1995,MKD,MKD,3,3,17,5.667,5.667,G,G
1995,MKD,NOR,1,1,1,1.0,1.0,G,G
1995,MKD,SWE,1,1,1,1.0,1.0,G,G
1995,MKD,USA,2,2,4,2.0,2.0,G,P
1995,MOZ,AGO,2,2,14,7.0,7.0,G,G
1995,MOZ,ARG,2,2,2,1.0,1.0,G,R
1995,MOZ,BRA,1,1,1,1.0,1.0,G,G
1995,MOZ,DEU,1,1,1,1.0,1.0,G,R
1995,MOZ,DJI,1,1,1,1.0,1.0,G,G
1995,MOZ,ESP,1,1,1,1.0,1.0,G,G
1995,MOZ,HND,1,1,1,1.0,1.0,G,R
1995,MOZ,IDN,1,1,1,1.0,1.0,G,R
1995,MOZ,ITA,1,1,1,1.0,1.0,G,R
1995,MOZ,MOZ,2,2,19,9.5,9.5,G,G
1995,MOZ,NZL,1,1,1,1.0,1.0,G,G
1995,MOZ,PAK,1,1,1,1.0,1.0,G,G
1995,MOZ,RWA,1,1,1,1.0,1.0,G,R
1995,MRT,CZE,1,1,1,1.0,1.0,G,R
1995,MRT,FRA,1,1,1,1.0,1.0,G,P
1995,MRT,ISR,1,1,2,2.0,2.0,G,G
1995,MRT,MRT,1,1,1,1.0,1.0,G,G
1995,MWI,AGO,1,1,15,15.0,15.0,G,G
1995,MWI,BWA,1,1,1,1.0,1.0,G,R
1995,MWI,GIN,1,1,1,1.0,1.0,G,G
1995,MWI,LSO,1,1,1,1.0,1.0,G,G
1995,MWI,NAM,1,1,1,1.0,1.0,G,G
1995,MWI,SEN,1,1,1,1.0,1.0,G,G
1995,MWI,TUN,1,1,1,1.0,1.0,G,G
1995,MWI,ZAF,1,1,1,1.0,1.0,G,G
1995,MWI,ZMB,1,1,1,1.0,1.0,G,G
1995,MYS,ARG,1,1,2,2.0,2.0,G,R
1995,MYS,BIH,4,4,27,6.75,6.75,G,G
1995,MYS,CAN,1,1,1,1.0,1.0,G,G
1995,MYS,CHN,1,1,3,3.0,3.0,G,P
1995,MYS,FRA,2,2,2,1.0,1.0,G,P
1995,MYS,HRV,1,1,2,2.0,2.0,G,G
1995,MYS,ISR,2,2,10,5.0,5.0,G,G
1995,MYS,ITA,1,1,1,1.0,1.0,G,R
1995,MYS,MNE,1,1,3,3.0,3.0,G,G
1995,MYS,MYS,9,9,22,2.444,2.444,G,G
1995,MYS,NGA,1,1,1,1.0,1.0,G,R
1995,MYS,NLD,1,1,1,1.0,1.0,G,G
1995,MYS,NZL,1,1,1,1.0,1.0,G,G
1995,MYS,OMN,1,1,1,1.0,1.0,G,R
1995,MYS,PSE,1,1,1,1.0,1.0,G,G
1995,MYS,RUS,1,1,1,1.0,1.0,G,P
1995,MYS,RWA,2,2,2,1.0,1.0,G,R
1995,MYS,SOM,1,1,2,2.0,2.0,G,G
1995,MYS,SRB,1,1,3,3.0,3.0,G,G
1995,MYS,USA,3,3,5,1.667,1.667,G,P
1995,NAM,AGO,1,1,24,24.0,24.0,G,G
1995,NAM,ARG,1,1,1,1.0,1.0,G,R
1995,NAM,BWA,1,1,1,1.0,1.0,G,R
1995,NAM,MWI,1,1,1,1.0,1.0,G,G
1995,NAM,NAM,1,1,10,10.0,10.0,G,G
1995,NAM,PRT,1,1,1,1.0,1.0,G,G
1995,NAM,RUS,1,1,1,1.0,1.0,G,P
1995,NAM,USA,1,1,1,1.0,1.0,G,P
1995,NAM,ZMB,1,1,2,2.0,2.0,G,G
1995,NGA,AGO,3,3,38,12.667,12.667,R,G
1995,NGA,ARG,1,1,1,1.0,1.0,R,R
1995,NGA,BDI,2,2,10,5.0,5.0,R,G
1995,NGA,BIH,15,15,40,2.667,2.667,R,G
1995,NGA,CAF,1,1,1,1.0,1.0,R,G
1995,NGA,CHN,1,1,2,2.0,2.0,R,P
1995,NGA,CZE,2,2,2,1.0,1.0,R,R
1995,NGA,DEU,1,1,1,1.0,1.0,R,R
1995,NGA,FRA,3,3,3,1.0,1.0,R,P
1995,NGA,GEO,1,1,5,5.0,5.0,R,G
1995,NGA,GHA,1,1,1,1.0,1.0,R,G
1995,NGA,HND,1,1,1,1.0,1.0,R,R
1995,NGA,HRV,10,10,35,3.5,3.5,R,G
1995,NGA,HTI,1,1,12,12.0,12.0,R,G
1995,NGA,IDN,2,2,2,1.0,1.0,R,R
1995,NGA,IRQ,1,1,15,15.0,15.0,R,G
1995,NGA,ISR,3,3,13,4.333,4.333,R,G
1995,NGA,ITA,3,3,4,1.333,1.333,R,R
1995,NGA,JOR,2,2,2,1.0,1.0,R,G
1995,NGA,JPN,1,1,1,1.0,1.0,R,G
1995,NGA,KEN,1,1,1,1.0,1.0,R,G
1995,NGA,KWT,1,1,5,5.0,5.0,R,G
1995,NGA,LBN,1,1,1,1.0,1.0,R,G
1995,NGA,LBR,7,7,41,5.857,5.857,R,G
1995,NGA,MKD,1,1,4,4.0,4.0,R,G
1995,NGA,MNE,6,6,8,1.333,1.333,R,G
1995,NGA,MOZ,1,1,5,5.0,5.0,R,G
1995,NGA,NGA,9,10,11,1.1,1.222,R,R
1995,NGA,NLD,1,1,1,1.0,1.0,R,G
1995,NGA,OMN,1,1,1,1.0,1.0,R,R
1995,NGA,PRT,1,1,1,1.0,1.0,R,G
1995,NGA,PSE,2,2,2,1.0,1.0,R,G
1995,NGA,RUS,3,3,3,1.0,1.0,R,P
1995,NGA,RWA,7,7,50,7.143,7.143,R,R
1995,NGA,SLE,1,1,1,1.0,1.0,R,G
1995,NGA,SLV,1,1,8,8.0,8.0,R,G
1995,NGA,SOM,1,1,1,1.0,1.0,R,G
1995,NGA,SRB,5,5,7,1.4,1.4,R,G
1995,NGA,USA,3,3,3,1.0,1.0,R,P
1995,NLD,AGO,1,1,8,8.0,8.0,G,G
1995,NLD,AUS,1,1,1,1.0,1.0,G,G
1995,NLD,BIH,1,1,1,1.0,1.0,G,G
1995,NLD,NLD,2,2,10,5.0,5.0,G,G
1995,NLD,ZMB,1,1,1,1.0,1.0,G,G
1995,NOR,AGO,1,1,17,17.0,17.0,G,G
1995,NOR,ARG,1,1,3,3.0,3.0,G,R
1995,NOR,BIH,2,2,6,3.0,3.0,G,G
1995,NOR,DNK,1,1,1,1.0,1.0,G,G
1995,NOR,FIN,1,1,1,1.0,1.0,G,G
1995,NOR,FRA,1,1,1,1.0,1.0,G,P
1995,NOR,GTM,1,1,1,1.0,1.0,G,G
1995,NOR,ISL,1,1,1,1.0,1.0,G,G
1995,NOR,LKA,1,1,1,1.0,1.0,G,G
1995,NOR,MOZ,1,1,1,1.0,1.0,G,G
1995,NOR,MWI,1,1,1,1.0,1.0,G,G
1995,NOR,NAM,1,1,1,1.0,1.0,G,G
1995,NOR,NOR,5,5,30,6.0,6.0,G,G
1995,NOR,NZL,1,1,1,1.0,1.0,G,G
1995,NOR,OMN,1,1,1,1.0,1.0,G,R
1995,NOR,RUS,1,1,1,1.0,1.0,G,P
1995,NOR,RWA,1,1,1,1.0,1.0,G,R
1995,NOR,SWE,1,1,1,1.0,1.0,G,G
1995,NOR,USA,1,1,1,1.0,1.0,G,P
1995,NOR,ZAF,1,1,1,1.0,1.0,G,G
1995,NZL,BDI,1,1,2,2.0,2.0,G,G
1995,NZL,BRA,1,1,1,1.0,1.0,G,G
1995,NZL,FRA,1,1,4,4.0,4.0,G,P
1995,NZL,NZL,2,2,6,3.0,3.0,G,G
1995,NZL,RWA,2,2,4,2.0,2.0,G,R
1995,NZL,SOM,2,2,7,3.5,3.5,G,G
1995,NZL,USA,1,1,1,1.0,1.0,G,P
1995,OMN,AFG,1,1,1,1.0,1.0,R,G
1995,OMN,AGO,3,3,14,4.667,4.667,R,G
1995,OMN,ARG,9,14,17,1.214,1.889,R,R
1995,OMN,BDI,1,1,6,6.0,6.0,R,G
1995,OMN,BIH,14,15,42,2.8,3.0,R,G
1995,OMN,BRA,2,4,5,1.25,2.5,R,G
1995,OMN,BWA,9,10,11,1.1,1.222,R,R
1995,OMN,CAN,2,4,5,1.25,2.5,R,G
1995,OMN,CHN,10,11,12,1.091,1.2,R,P
1995,OMN,COL,1,3,3,1.0,3.0,R,G
1995,OMN,CZE,10,15,18,1.2,1.8,R,R
1995,OMN,DEU,9,13,16,1.231,1.778,R,R
1995,OMN,DJI,1,1,1,1.0,1.0,R,G
1995,OMN,EGY,1,3,4,1.333,4.0,R,G
1995,OMN,ESP,2,4,5,1.25,2.5,R,G
1995,OMN,FRA,10,15,18,1.2,1.8,R,P
1995,OMN,GHA,1,1,1,1.0,1.0,R,G
1995,OMN,HND,10,14,17,1.214,1.7,R,R
1995,OMN,HRV,7,10,26,2.6,3.714,R,G
1995,OMN,HTI,2,2,11,5.5,5.5,R,G
1995,OMN,IDN,10,12,15,1.25,1.5,R,R
1995,OMN,IRN,1,2,2,1.0,2.0,R,G
1995,OMN,IRQ,2,2,15,7.5,7.5,R,G
1995,OMN,ISR,4,4,17,4.25,4.25,R,G
1995,OMN,ITA,10,15,18,1.2,1.8,R,R
1995,OMN,JPN,2,4,5,1.25,2.5,R,G
1995,OMN,KHM,1,1,1,1.0,1.0,R,G
1995,OMN,KOR,1,3,3,1.0,3.0,R,G
1995,OMN,LBN,1,1,1,1.0,1.0,R,G
1995,OMN,LBR,4,6,15,2.5,3.75,R,G
1995,OMN,MAR,1,3,4,1.333,4.0,R,G
1995,OMN,MKD,4,6,11,1.833,2.75,R,G
1995,OMN,MNE,3,3,9,3.0,3.0,R,G
1995,OMN,MOZ,1,1,6,6.0,6.0,R,G
1995,OMN,MYS,1,3,4,1.333,4.0,R,G
1995,OMN,NAM,1,1,1,1.0,1.0,R,G
1995,OMN,NGA,10,11,12,1.091,1.2,R,R
1995,OMN,NOR,1,3,4,1.333,4.0,R,G
1995,OMN,NZL,1,1,1,1.0,1.0,R,G
1995,OMN,OMN,31,36,61,1.694,1.968,R,R
1995,OMN,PAK,2,4,5,1.25,2.5,R,G
1995,OMN,PSE,2,2,2,1.0,1.0,R,G
1995,OMN,RUS,9,15,19,1.267,2.111,R,P
1995,OMN,RWA,12,15,34,2.267,2.833,R,R
1995,OMN,SLE,1,1,12,12.0,12.0,R,G
1995,OMN,SLV,1,1,1,1.0,1.0,R,G
1995,OMN,SOM,1,1,1,1.0,1.0,R,G
1995,OMN,SRB,3,3,9,3.0,3.0,R,G
1995,OMN,SVN,2,4,5,1.25,2.5,R,G
1995,OMN,TJK,1,1,1,1.0,1.0,R,G
1995,OMN,TKM,1,1,1,1.0,1.0,R,G
1995,OMN,TUR,1,3,4,1.333,4.0,R,G
1995,OMN,UKR,2,4,5,1.25,2.5,R,G
1995,OMN,USA,13,20,26,1.3,2.0,R,P
1995,OMN,ZMB,1,1,1,1.0,1.0,R,G
1995,PAK,AGO,1,1,1,1.0,1.0,G,G
1995,PAK,ARG,1,1,1,1.0,1.0,G,R
1995,PAK,BIH,4,4,25,6.25,6.25,G,G
1995,PAK,ESH,1,1,2,2.0,2.0,G,G
1995,PAK,GEO,1,1,1,1.0,1.0,G,G
1995,PAK,HRV,2,2,2,1.0,1.0,G,G
1995,PAK,HTI,1,1,1,1.0,1.0,G,G
1995,PAK,IDN,2,2,2,1.0,1.0,G,R
1995,PAK,IND,1,1,1,1.0,1.0,G,G
1995,PAK,IRQ,1,1,1,1.0,1.0,G,G
1995,PAK,ISR,1,1,1,1.0,1.0,G,G
1995,PAK,ITA,1,1,1,1.0,1.0,G,R
1995,PAK,JPN,1,1,1,1.0,1.0,G,G
1995,PAK,KHM,1,1,1,1.0,1.0,G,G
1995,PAK,LBR,1,1,1,1.0,1.0,G,G
1995,PAK,MKD,1,1,1,1.0,1.0,G,G
1995,PAK,MNE,1,1,1,1.0,1.0,G,G
1995,PAK,MOZ,1,1,2,2.0,2.0,G,G
1995,PAK,OMN,1,1,1,1.0,1.0,G,R
1995,PAK,PAK,8,8,31,3.875,3.875,G,G
1995,PAK,PSE,2,2,4,2.0,2.0,G,G
1995,PAK,RWA,2,2,2,1.0,1.0,G,R
1995,PAK,SOM,1,1,2,2.0,2.0,G,G
1995,PAK,SRB,2,2,3,1.5,1.5,G,G
1995,PAK,ZAF,1,1,1,1.0,1.0,G,G
1995,POL,CAN,1,1,1,1.0,1.0,G,G
1995,POL,JPN,1,1,2,2.0,2.0,G,G
1995,POL,NLD,1,1,1,1.0,1.0,G,G
1995,POL,NOR,1,1,1,1.0,1.0,G,G
1995,POL,POL,1,1,7,7.0,7.0,G,G
1995,POL,RWA,1,1,1,1.0,1.0,G,R
1995,PRT,AGO,1,1,9,9.0,9.0,G,G
1995,PRT,FRA,1,1,1,1.0,1.0,G,P
1995,PRT,MOZ,1,1,11,11.0,11.0,G,G
1995,PRT,PRT,2,2,14,7.0,7.0,G,G
1995,PRT,ZMB,1,1,1,1.0,1.0,G,G
1995,PSE,ARG,1,1,1,1.0,1.0,G,R
1995,PSE,BWA,2,2,2,1.0,1.0,G,R
1995,PSE,CZE,1,1,1,1.0,1.0,G,R
1995,PSE,EGY,1,1,1,1.0,1.0,G,G
1995,PSE,HND,1,1,1,1.0,1.0,G,R
1995,PSE,IDN,1,1,1,1.0,1.0,G,R
1995,PSE,ISR,3,4,38,9.5,12.667,G,G
1995,PSE,NGA,1,1,1,1.0,1.0,G,R
1995,PSE,OMN,1,1,1,1.0,1.0,G,R
1995,PSE,PSE,4,5,9,1.8,2.25,G,G
1995,PSE,RWA,1,1,1,1.0,1.0,G,R
1995,PSE,USA,3,3,17,5.667,5.667,G,P
1995,QAT,CZE,1,1,1,1.0,1.0,G,R
1995,QAT,ISR,1,1,10,10.0,10.0,G,G
1995,QAT,QAT,1,1,2,2.0,2.0,G,G
1995,ROU,CHN,1,1,1,1.0,1.0,G,P
1995,ROU,ROU,2,2,6,3.0,3.0,G,G
1995,ROU,RWA,1,1,1,1.0,1.0,G,R
1995,ROU,USA,1,1,1,1.0,1.0,G,P
1995,RUS,AFG,1,1,1,1.0,1.0,P,G
1995,RUS,AGO,3,3,19,6.333,6.333,P,G
1995,RUS,ARG,9,12,12,1.0,1.333,P,R
1995,RUS,AUS,1,2,4,2.0,4.0,P,G
1995,RUS,AUT,1,2,4,2.0,4.0,P,G
1995,RUS,BEL,1,1,1,1.0,1.0,P,G
1995,RUS,BIH,15,18,57,3.167,3.8,P,G
1995,RUS,BRA,2,6,9,1.5,4.5,P,G
1995,RUS,BWA,9,10,10,1.0,1.111,P,R
1995,RUS,CAN,3,6,11,1.833,3.667,P,G
1995,RUS,CHL,1,1,1,1.0,1.0,P,G
1995,RUS,CHN,11,12,12,1.0,1.091,P,P
1995,RUS,COL,1,3,3,1.0,3.0,P,G
1995,RUS,CUB,1,3,4,1.333,4.0,P,G
1995,RUS,CZE,11,13,13,1.0,1.182,P,R
1995,RUS,DEU,10,15,15,1.0,1.5,P,R
1995,RUS,DJI,1,1,1,1.0,1.0,P,G
1995,RUS,DNK,1,1,1,1.0,1.0,P,G
1995,RUS,DZA,2,4,6,1.5,3.0,P,G
1995,RUS,EGY,2,6,9,1.5,4.5,P,G
1995,RUS,ESH,1,1,1,1.0,1.0,P,G
1995,RUS,ESP,2,5,8,1.6,4.0,P,G
1995,RUS,FIN,1,1,1,1.0,1.0,P,G
1995,RUS,FRA,13,16,16,1.0,1.231,P,P
1995,RUS,GBR,1,1,1,1.0,1.0,P,P
1995,RUS,GEO,2,2,10,5.0,5.0,P,G
1995,RUS,GHA,1,1,1,1.0,1.0,P,G
1995,RUS,GRC,1,3,5,1.667,5.0,P,G
1995,RUS,HND,10,10,11,1.1,1.1,P,R
1995,RUS,HRV,11,14,47,3.357,4.273,P,G
1995,RUS,HTI,3,3,10,3.333,3.333,P,G
1995,RUS,IDN,9,10,10,1.0,1.111,P,R
1995,RUS,IND,1,3,4,1.333,4.0,P,G
1995,RUS,IRL,1,2,4,2.0,4.0,P,G
1995,RUS,IRQ,1,1,9,9.0,9.0,P,G
1995,RUS,ISR,1,1,2,2.0,2.0,P,G
1995,RUS,ITA,10,13,13,1.0,1.3,P,R
1995,RUS,JPN,2,5,8,1.6,4.0,P,G
1995,RUS,KOR,1,3,3,1.0,3.0,P,G
1995,RUS,LBR,5,5,37,7.4,7.4,P,G
1995,RUS,LUX,1,3,4,1.333,4.0,P,G
1995,RUS,MKD,1,1,1,1.0,1.0,P,G
1995,RUS,MNE,3,3,3,1.0,1.0,P,G
1995,RUS,MOZ,1,1,6,6.0,6.0,P,G
1995,RUS,MYS,2,6,9,1.5,4.5,P,G
1995,RUS,NGA,10,11,11,1.0,1.1,P,R
1995,RUS,NLD,2,2,2,1.0,1.0,P,G
1995,RUS,NOR,2,5,8,1.6,4.0,P,G
1995,RUS,NZL,1,4,6,1.5,6.0,P,G
1995,RUS,OMN,9,10,10,1.0,1.111,P,R
1995,RUS,PAK,1,3,6,2.0,6.0,P,G
1995,RUS,POL,1,1,1,1.0,1.0,P,G
